Date,Location,MinTemp,MaxTemp,Rainfall,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm
2010-09-23,AliceSprings,5.7,22.3,0.0,13.0,22.0,58.0,31.0
2010-09-24,AliceSprings,11.4,22.2,0.0,13.0,17.0,60.0,38.0
2010-09-25,AliceSprings,8.7,26.0,0.0,19.0,17.0,50.0,19.0
2010-09-26,AliceSprings,7.4,26.0,0.0,0.0,15.0,39.0,18.0
2010-09-27,AliceSprings,8.1,28.2,0.0,4.0,9.0,34.0,17.0
2010-09-28,AliceSprings,10.4,30.1,0.0,9.0,9.0,31.0,17.0
2010-09-29,AliceSprings,11.7,23.0,0.0,22.0,,55.0,
2010-09-30,AliceSprings,7.3,25.2,0.0,26.0,20.0,39.0,25.0
2010-10-01,AliceSprings,8.7,29.2,0.0,13.0,15.0,29.0,21.0
2010-10-02,AliceSprings,10.5,32.7,0.0,11.0,19.0,22.0,13.0
2010-10-03,AliceSprings,15.1,34.1,0.0,17.0,13.0,29.0,17.0
2010-10-04,AliceSprings,15.7,34.9,0.0,15.0,13.0,31.0,19.0
2010-10-05,AliceSprings,16.5,28.5,18.8,13.0,24.0,86.0,40.0
2010-10-06,AliceSprings,17.6,19.6,0.4,13.0,17.0,93.0,93.0
2010-10-07,AliceSprings,14.7,18.0,10.6,22.0,24.0,93.0,76.0
2010-10-08,AliceSprings,12.7,21.1,0.8,20.0,24.0,52.0,39.0
2010-10-09,AliceSprings,8.5,23.4,0.0,17.0,20.0,46.0,30.0
2010-10-10,AliceSprings,7.7,26.5,0.0,17.0,17.0,45.0,20.0
2010-10-11,AliceSprings,11.7,30.6,0.0,17.0,13.0,40.0,26.0
2010-10-12,AliceSprings,15.9,30.2,0.0,6.0,24.0,43.0,39.0
2010-10-13,AliceSprings,17.1,27.4,0.0,17.0,9.0,67.0,50.0
2010-10-14,AliceSprings,18.4,23.9,15.2,19.0,24.0,88.0,87.0
2010-10-15,AliceSprings,9.8,17.6,0.0,31.0,26.0,43.0,35.0
2010-10-16,AliceSprings,5.4,19.2,4.0,20.0,20.0,48.0,35.0
2010-10-17,AliceSprings,5.2,20.3,0.0,22.0,20.0,49.0,28.0
2010-10-18,AliceSprings,6.3,22.1,0.0,15.0,17.0,40.0,28.0
2010-10-19,AliceSprings,7.2,23.8,0.0,17.0,24.0,41.0,27.0
2010-10-20,AliceSprings,8.5,25.1,0.0,19.0,19.0,45.0,26.0
2010-10-21,AliceSprings,9.9,29.1,0.0,15.0,7.0,36.0,17.0
2010-10-22,AliceSprings,11.4,31.7,0.0,15.0,11.0,35.0,20.0
2010-10-23,AliceSprings,13.4,32.7,0.0,2.0,19.0,28.0,13.0
2010-10-24,AliceSprings,15.9,31.2,0.0,31.0,17.0,48.0,32.0
2010-10-25,AliceSprings,16.3,23.6,0.0,20.0,20.0,53.0,58.0
2010-10-26,AliceSprings,16.3,25.7,6.2,17.0,22.0,87.0,51.0
2010-10-27,AliceSprings,13.3,28.6,0.0,26.0,13.0,43.0,26.0
2010-10-28,AliceSprings,12.3,32.1,0.0,17.0,11.0,29.0,26.0
2010-10-29,AliceSprings,18.3,30.8,0.0,24.0,26.0,28.0,78.0
2010-10-30,AliceSprings,13.3,20.2,14.2,26.0,26.0,71.0,42.0
2010-10-31,AliceSprings,7.6,18.1,0.0,28.0,22.0,59.0,39.0
2010-11-01,AliceSprings,4.7,21.5,0.0,30.0,19.0,30.0,21.0
2010-11-02,AliceSprings,7.2,23.6,0.0,30.0,20.0,32.0,20.0
2010-11-03,AliceSprings,7.8,26.7,0.0,17.0,24.0,37.0,17.0
2010-11-04,AliceSprings,9.3,27.1,0.0,17.0,28.0,29.0,19.0
2010-11-05,AliceSprings,9.6,28.6,0.0,6.0,11.0,28.0,16.0
2010-11-06,AliceSprings,11.7,32.0,0.0,11.0,13.0,24.0,12.0
2010-11-07,AliceSprings,15.6,34.9,0.0,15.0,19.0,24.0,13.0
2010-11-08,AliceSprings,18.9,34.1,0.0,9.0,20.0,33.0,15.0
2010-11-09,AliceSprings,15.4,32.7,0.0,24.0,26.0,43.0,22.0
2010-11-10,AliceSprings,14.1,33.9,0.0,17.0,15.0,24.0,13.0
2010-11-11,AliceSprings,15.8,35.5,0.0,13.0,15.0,33.0,21.0
2010-11-12,AliceSprings,23.5,33.1,0.0,26.0,33.0,31.0,33.0
2010-11-13,AliceSprings,18.3,30.1,4.0,13.0,11.0,71.0,44.0
2010-11-14,AliceSprings,18.8,30.8,0.0,13.0,26.0,53.0,88.0
2010-11-15,AliceSprings,18.0,32.4,2.6,11.0,11.0,66.0,37.0
2010-11-16,AliceSprings,16.2,21.3,36.0,17.0,11.0,87.0,92.0
2010-11-17,AliceSprings,15.3,26.3,17.6,11.0,20.0,59.0,36.0
2010-11-18,AliceSprings,11.1,28.0,0.0,15.0,20.0,32.0,19.0
2010-11-19,AliceSprings,11.8,29.6,0.0,22.0,20.0,33.0,19.0
2010-11-20,AliceSprings,12.7,30.6,0.0,22.0,9.0,30.0,21.0
2010-11-21,AliceSprings,14.4,32.0,0.0,19.0,15.0,27.0,17.0
2010-11-22,AliceSprings,15.5,33.8,0.0,24.0,17.0,28.0,15.0
2010-11-23,AliceSprings,15.9,35.5,0.0,15.0,28.0,34.0,14.0
2010-11-24,AliceSprings,15.9,35.2,0.0,11.0,13.0,35.0,19.0
2010-11-25,AliceSprings,19.1,35.1,0.0,24.0,20.0,33.0,24.0
2010-11-26,AliceSprings,18.9,30.9,1.4,17.0,15.0,68.0,48.0
2010-11-27,AliceSprings,18.8,29.6,0.0,22.0,30.0,63.0,41.0
2010-11-28,AliceSprings,15.2,25.2,0.0,24.0,20.0,44.0,29.0
2010-11-29,AliceSprings,9.8,25.8,0.0,19.0,26.0,31.0,20.0
2010-11-30,AliceSprings,9.2,28.2,0.0,20.0,24.0,25.0,12.0
2010-12-01,AliceSprings,10.6,29.4,0.0,9.0,13.0,19.0,13.0
2010-12-02,AliceSprings,11.9,32.6,0.0,17.0,7.0,20.0,13.0
2010-12-03,AliceSprings,13.4,35.0,0.0,11.0,17.0,17.0,14.0
2010-12-04,AliceSprings,20.5,32.4,0.0,11.0,15.0,42.0,26.0
2010-12-05,AliceSprings,20.2,33.8,5.4,26.0,22.0,59.0,28.0
2010-12-06,AliceSprings,21.3,37.4,1.2,33.0,28.0,47.0,25.0
2010-12-07,AliceSprings,25.0,39.4,0.0,39.0,19.0,41.0,19.0
2010-12-08,AliceSprings,24.3,38.3,0.2,33.0,9.0,41.0,28.0
2010-12-09,AliceSprings,21.3,36.3,17.0,17.0,11.0,71.0,
2010-12-10,AliceSprings,19.0,23.9,36.6,15.0,22.0,82.0,68.0
2010-12-11,AliceSprings,17.6,29.6,0.0,15.0,9.0,51.0,41.0
2010-12-12,AliceSprings,16.9,32.4,0.0,15.0,9.0,41.0,24.0
2010-12-13,AliceSprings,17.4,34.5,0.0,13.0,13.0,35.0,19.0
2010-12-14,AliceSprings,21.0,37.0,0.0,19.0,13.0,24.0,18.0
2010-12-15,AliceSprings,22.0,38.0,0.0,13.0,17.0,24.0,16.0
2010-12-16,AliceSprings,21.4,34.1,0.0,26.0,19.0,22.0,23.0
2010-12-17,AliceSprings,17.3,34.6,0.0,31.0,13.0,24.0,25.0
2010-12-18,AliceSprings,18.2,30.7,5.8,11.0,9.0,64.0,46.0
2010-12-19,AliceSprings,18.6,28.8,1.6,20.0,19.0,50.0,39.0
2010-12-20,AliceSprings,17.0,29.5,0.0,30.0,24.0,27.0,19.0
2010-12-21,AliceSprings,11.5,30.3,0.0,17.0,20.0,23.0,14.0
2010-12-22,AliceSprings,12.2,33.0,0.0,24.0,24.0,21.0,11.0
2010-12-23,AliceSprings,13.6,33.9,0.0,19.0,24.0,21.0,11.0
2010-12-24,AliceSprings,16.1,35.2,0.0,11.0,20.0,31.0,20.0
2010-12-25,AliceSprings,19.0,36.3,0.0,19.0,24.0,31.0,19.0
2010-12-26,AliceSprings,20.7,37.8,0.0,19.0,20.0,30.0,11.0
2010-12-27,AliceSprings,20.6,31.1,0.0,26.0,28.0,34.0,11.0
2010-12-28,AliceSprings,13.2,34.7,0.0,26.0,13.0,25.0,13.0
2010-12-29,AliceSprings,16.9,38.2,0.0,19.0,19.0,22.0,18.0
2010-12-30,AliceSprings,22.3,38.8,0.0,13.0,17.0,28.0,21.0
2010-12-31,AliceSprings,20.1,38.0,0.0,7.0,22.0,34.0,27.0
2011-01-01,AliceSprings,25.3,33.3,0.2,11.0,7.0,62.0,87.0
2011-01-02,AliceSprings,21.7,37.4,22.0,2.0,19.0,59.0,32.0
2011-01-03,AliceSprings,21.7,38.6,0.0,9.0,7.0,33.0,17.0
2011-01-04,AliceSprings,24.1,38.4,0.0,13.0,7.0,35.0,21.0
2011-01-05,AliceSprings,21.7,35.0,1.0,22.0,9.0,52.0,31.0
2011-01-06,AliceSprings,22.8,38.5,0.0,28.0,13.0,44.0,28.0
2011-01-07,AliceSprings,23.3,38.5,4.8,24.0,9.0,46.0,27.0
2011-01-08,AliceSprings,23.4,36.5,1.4,13.0,13.0,64.0,38.0
2011-01-09,AliceSprings,21.7,33.0,30.0,9.0,33.0,79.0,65.0
2011-01-10,AliceSprings,22.8,33.8,1.8,28.0,22.0,48.0,38.0
2011-01-11,AliceSprings,21.2,33.7,0.0,22.0,24.0,48.0,30.0
2011-01-12,AliceSprings,23.4,26.4,0.0,17.0,9.0,65.0,84.0
2011-01-13,AliceSprings,20.1,33.0,2.6,15.0,15.0,64.0,33.0
2011-01-14,AliceSprings,19.6,36.0,0.0,17.0,17.0,49.0,23.0
2011-01-15,AliceSprings,20.5,36.4,0.0,13.0,26.0,39.0,27.0
2011-01-16,AliceSprings,17.5,36.3,0.0,17.0,28.0,34.0,17.0
2011-01-17,AliceSprings,20.1,37.0,0.0,17.0,30.0,36.0,23.0
2011-01-18,AliceSprings,21.4,37.7,0.0,15.0,20.0,36.0,21.0
2011-01-19,AliceSprings,21.6,38.1,0.0,15.0,19.0,33.0,22.0
2011-01-20,AliceSprings,22.7,38.9,0.0,26.0,7.0,32.0,19.0
2011-01-21,AliceSprings,21.9,38.4,0.0,15.0,19.0,23.0,11.0
2011-01-22,AliceSprings,18.6,38.6,0.0,15.0,26.0,23.0,19.0
2011-01-23,AliceSprings,21.6,39.7,0.0,15.0,26.0,32.0,17.0
2011-01-24,AliceSprings,22.2,39.9,0.0,24.0,11.0,18.0,15.0
2011-01-25,AliceSprings,27.3,39.6,0.0,31.0,20.0,31.0,21.0
2011-01-26,AliceSprings,26.9,39.8,0.0,26.0,17.0,21.0,16.0
2011-01-27,AliceSprings,25.6,43.0,0.0,11.0,26.0,23.0,11.0
2011-01-28,AliceSprings,25.3,42.2,0.0,17.0,20.0,26.0,41.0
2011-01-29,AliceSprings,25.1,41.7,0.4,31.0,22.0,26.0,16.0
2011-01-30,AliceSprings,19.8,39.8,0.0,24.0,24.0,17.0,10.0
2011-01-31,AliceSprings,24.6,34.6,0.0,9.0,26.0,39.0,32.0
2011-02-01,AliceSprings,25.1,35.0,0.0,17.0,19.0,42.0,32.0
2011-02-02,AliceSprings,22.3,31.7,5.0,15.0,9.0,67.0,78.0
2011-02-03,AliceSprings,22.5,35.7,29.2,13.0,17.0,60.0,34.0
2011-02-04,AliceSprings,24.5,34.7,0.0,20.0,30.0,61.0,41.0
2011-02-05,AliceSprings,22.4,27.8,7.4,20.0,30.0,96.0,91.0
2011-02-06,AliceSprings,20.6,25.3,9.0,15.0,15.0,82.0,96.0
2011-02-07,AliceSprings,22.3,32.5,23.6,22.0,22.0,76.0,46.0
2011-02-08,AliceSprings,22.5,32.9,0.4,17.0,22.0,79.0,50.0
2011-02-09,AliceSprings,22.4,33.8,2.4,2.0,24.0,72.0,46.0
2011-02-10,AliceSprings,22.5,34.1,0.0,9.0,11.0,69.0,36.0
2011-02-11,AliceSprings,21.5,34.1,0.0,9.0,13.0,63.0,34.0
2011-02-12,AliceSprings,21.5,35.3,0.0,6.0,19.0,57.0,26.0
2011-02-13,AliceSprings,22.0,33.7,0.0,15.0,43.0,67.0,42.0
2011-02-14,AliceSprings,22.1,33.8,0.0,17.0,15.0,54.0,36.0
2011-02-15,AliceSprings,20.3,35.0,0.0,15.0,7.0,46.0,32.0
2011-02-16,AliceSprings,22.3,34.9,0.0,7.0,26.0,76.0,34.0
2011-02-17,AliceSprings,21.3,36.1,4.4,11.0,17.0,67.0,31.0
2011-02-18,AliceSprings,22.9,35.9,9.8,13.0,22.0,64.0,34.0
2011-02-19,AliceSprings,25.2,36.2,0.0,15.0,11.0,51.0,36.0
2011-02-20,AliceSprings,23.1,34.0,0.4,17.0,19.0,64.0,48.0
2011-02-21,AliceSprings,21.4,30.4,16.0,15.0,22.0,71.0,54.0
2011-02-22,AliceSprings,19.2,30.1,0.0,22.0,19.0,47.0,37.0
2011-02-23,AliceSprings,16.7,30.9,0.0,15.0,24.0,39.0,23.0
2011-02-24,AliceSprings,17.9,34.5,0.0,11.0,24.0,37.0,34.0
2011-02-25,AliceSprings,19.1,34.7,0.0,7.0,13.0,46.0,24.0
2011-02-26,AliceSprings,17.8,34.6,0.0,4.0,22.0,41.0,22.0
2011-02-27,AliceSprings,20.4,35.2,0.0,0.0,22.0,50.0,31.0
2011-02-28,AliceSprings,20.1,35.8,0.0,4.0,17.0,43.0,32.0
2011-03-01,AliceSprings,22.7,34.7,3.8,11.0,26.0,66.0,37.0
2011-03-02,AliceSprings,22.1,34.1,0.0,17.0,15.0,49.0,35.0
2011-03-03,AliceSprings,21.3,28.6,0.0,24.0,20.0,67.0,60.0
2011-03-04,AliceSprings,18.4,27.5,1.8,15.0,19.0,63.0,57.0
2011-03-05,AliceSprings,19.2,28.9,2.4,13.0,13.0,93.0,63.0
2011-03-06,AliceSprings,21.0,31.0,0.2,11.0,9.0,95.0,55.0
2011-03-07,AliceSprings,21.1,35.3,0.6,11.0,9.0,74.0,39.0
2011-03-08,AliceSprings,21.9,30.0,5.4,4.0,7.0,84.0,57.0
2011-03-09,AliceSprings,21.5,25.4,28.0,17.0,20.0,95.0,95.0
2011-03-10,AliceSprings,19.7,25.7,4.2,28.0,24.0,86.0,56.0
2011-03-11,AliceSprings,18.7,29.2,0.6,15.0,22.0,95.0,62.0
2011-03-12,AliceSprings,20.6,28.2,0.2,20.0,31.0,86.0,61.0
2011-03-13,AliceSprings,20.8,24.4,2.6,24.0,20.0,95.0,96.0
2011-03-14,AliceSprings,21.2,25.5,40.2,24.0,19.0,98.0,96.0
2011-03-15,AliceSprings,21.8,29.8,15.0,19.0,22.0,80.0,61.0
2011-03-16,AliceSprings,19.3,32.5,0.2,13.0,13.0,68.0,43.0
2011-03-17,AliceSprings,21.0,33.3,0.0,15.0,9.0,68.0,46.0
2011-03-18,AliceSprings,22.0,33.2,3.8,31.0,24.0,71.0,45.0
2011-03-19,AliceSprings,21.4,33.2,11.4,22.0,15.0,90.0,48.0
2011-03-20,AliceSprings,22.6,31.2,0.2,13.0,9.0,72.0,52.0
2011-03-21,AliceSprings,19.2,27.2,0.0,19.0,11.0,62.0,49.0
2011-03-22,AliceSprings,17.0,22.7,0.0,15.0,9.0,68.0,59.0
2011-03-23,AliceSprings,14.2,25.7,0.0,17.0,13.0,54.0,38.0
2011-03-24,AliceSprings,9.9,25.4,0.0,17.0,19.0,55.0,25.0
2011-03-25,AliceSprings,9.3,25.1,0.0,19.0,20.0,55.0,24.0
2011-03-26,AliceSprings,9.0,25.3,0.0,19.0,28.0,59.0,26.0
2011-03-27,AliceSprings,9.0,25.7,0.0,20.0,22.0,59.0,28.0
2011-03-28,AliceSprings,8.0,27.1,0.0,9.0,17.0,56.0,24.0
2011-03-29,AliceSprings,11.4,29.1,0.0,2.0,15.0,47.0,27.0
2011-03-30,AliceSprings,13.8,30.2,0.0,9.0,28.0,54.0,35.0
2011-03-31,AliceSprings,13.3,29.8,0.0,20.0,30.0,59.0,29.0
2011-05-01,AliceSprings,13.5,29.8,0.0,6.0,15.0,43.0,24.0
2011-05-02,AliceSprings,14.0,19.2,2.0,9.0,15.0,94.0,68.0
2011-05-03,AliceSprings,11.3,20.5,0.0,17.0,17.0,82.0,46.0
2011-05-04,AliceSprings,6.0,22.1,0.0,4.0,22.0,77.0,36.0
2011-05-05,AliceSprings,10.4,21.4,0.0,9.0,24.0,55.0,31.0
2011-05-06,AliceSprings,4.8,21.9,0.0,9.0,13.0,60.0,25.0
2011-05-07,AliceSprings,10.6,21.3,0.0,6.0,6.0,50.0,26.0
2011-05-08,AliceSprings,13.0,20.8,0.0,9.0,9.0,71.0,31.0
2011-05-09,AliceSprings,6.5,21.1,0.0,17.0,20.0,57.0,27.0
2011-05-10,AliceSprings,4.7,21.1,0.0,0.0,22.0,59.0,27.0
2011-05-11,AliceSprings,2.9,19.8,0.0,13.0,19.0,51.0,24.0
2011-05-12,AliceSprings,5.0,19.2,0.0,19.0,20.0,48.0,30.0
2011-05-13,AliceSprings,2.8,17.3,0.0,11.0,19.0,73.0,48.0
2011-05-14,AliceSprings,2.4,17.6,0.0,6.0,19.0,76.0,37.0
2011-05-15,AliceSprings,6.1,20.2,0.0,20.0,24.0,54.0,27.0
2011-05-16,AliceSprings,3.0,19.8,0.0,15.0,17.0,42.0,17.0
2011-05-17,AliceSprings,5.9,21.0,0.0,13.0,17.0,34.0,24.0
2011-05-18,AliceSprings,4.3,26.7,0.0,0.0,9.0,58.0,23.0
2011-05-19,AliceSprings,5.7,27.5,0.0,0.0,13.0,42.0,17.0
2011-05-20,AliceSprings,6.7,27.9,0.0,0.0,15.0,48.0,18.0
2011-05-21,AliceSprings,7.2,28.3,0.0,2.0,13.0,41.0,19.0
2011-05-22,AliceSprings,12.1,23.0,0.0,13.0,19.0,53.0,37.0
2011-05-23,AliceSprings,6.4,20.0,0.0,13.0,20.0,53.0,29.0
2011-05-24,AliceSprings,4.3,19.1,0.0,9.0,20.0,68.0,37.0
2011-05-25,AliceSprings,5.0,18.0,0.0,26.0,19.0,47.0,30.0
2011-05-26,AliceSprings,2.7,16.4,0.0,13.0,13.0,62.0,33.0
2011-05-27,AliceSprings,-2.1,17.0,0.0,9.0,19.0,64.0,26.0
2011-05-28,AliceSprings,-1.0,18.6,0.0,9.0,9.0,55.0,23.0
2011-05-29,AliceSprings,-0.5,18.9,0.0,2.0,17.0,55.0,20.0
2011-05-30,AliceSprings,-0.9,17.8,0.0,6.0,20.0,60.0,26.0
2011-05-31,AliceSprings,-2.2,18.6,0.0,4.0,15.0,59.0,16.0
2011-06-01,AliceSprings,-1.4,19.2,0.0,0.0,13.0,54.0,22.0
2011-06-02,AliceSprings,0.6,23.0,0.0,6.0,9.0,44.0,20.0
2011-06-03,AliceSprings,1.9,23.9,0.0,4.0,9.0,50.0,14.0
2011-06-04,AliceSprings,2.8,25.3,0.0,6.0,11.0,37.0,17.0
2011-06-05,AliceSprings,7.5,26.7,0.0,2.0,6.0,49.0,15.0
2011-06-06,AliceSprings,7.8,25.6,0.0,0.0,7.0,47.0,19.0
2011-06-07,AliceSprings,12.5,18.2,2.2,9.0,13.0,91.0,60.0
2011-06-08,AliceSprings,12.1,13.1,0.6,17.0,13.0,87.0,94.0
2011-06-09,AliceSprings,7.7,11.3,6.4,20.0,20.0,95.0,56.0
2011-06-10,AliceSprings,4.8,13.3,0.0,19.0,20.0,63.0,38.0
2011-06-11,AliceSprings,-2.1,14.0,0.0,2.0,24.0,81.0,39.0
2011-06-12,AliceSprings,0.6,14.5,0.0,13.0,24.0,71.0,34.0
2011-06-13,AliceSprings,-0.9,14.7,0.0,13.0,19.0,80.0,28.0
2011-06-14,AliceSprings,-0.7,15.8,0.0,2.0,19.0,77.0,31.0
2011-06-15,AliceSprings,-3.4,16.7,0.0,6.0,19.0,75.0,29.0
2011-06-16,AliceSprings,-0.5,20.5,0.0,7.0,9.0,74.0,19.0
2011-06-17,AliceSprings,0.9,20.7,0.0,7.0,17.0,58.0,21.0
2011-06-18,AliceSprings,0.7,18.6,0.0,6.0,13.0,75.0,35.0
2011-06-19,AliceSprings,0.3,20.1,0.0,6.0,13.0,79.0,24.0
2011-06-20,AliceSprings,0.5,22.3,0.0,7.0,7.0,63.0,22.0
2011-06-21,AliceSprings,2.1,21.2,0.0,9.0,13.0,51.0,29.0
2011-06-22,AliceSprings,7.3,17.6,0.0,9.0,17.0,73.0,35.0
2011-06-23,AliceSprings,-0.1,17.7,0.0,0.0,19.0,77.0,28.0
2011-06-24,AliceSprings,-1.3,19.7,0.0,0.0,17.0,69.0,21.0
2011-06-25,AliceSprings,-1.0,23.6,0.0,2.0,11.0,58.0,12.0
2011-06-26,AliceSprings,0.3,22.4,0.0,0.0,11.0,53.0,16.0
2011-06-27,AliceSprings,4.7,21.3,0.0,6.0,26.0,50.0,31.0
2011-06-28,AliceSprings,3.7,22.0,0.0,0.0,19.0,64.0,27.0
2011-06-29,AliceSprings,2.4,21.4,0.0,6.0,15.0,63.0,30.0
2011-06-30,AliceSprings,3.0,21.6,0.0,0.0,4.0,87.0,36.0
2011-07-01,AliceSprings,4.1,23.2,0.0,7.0,15.0,83.0,40.0
2011-07-02,AliceSprings,10.3,24.8,0.0,0.0,20.0,66.0,27.0
2011-07-03,AliceSprings,8.3,25.1,0.0,2.0,13.0,62.0,29.0
2011-07-04,AliceSprings,7.6,22.1,0.0,11.0,13.0,75.0,34.0
2011-07-05,AliceSprings,3.6,19.8,0.0,0.0,9.0,59.0,26.0
2011-07-06,AliceSprings,2.3,22.3,0.0,9.0,22.0,51.0,26.0
2011-07-07,AliceSprings,9.2,18.1,0.0,17.0,19.0,70.0,32.0
2011-07-08,AliceSprings,1.1,16.8,0.0,6.0,17.0,70.0,30.0
2011-07-09,AliceSprings,-1.4,16.6,0.0,7.0,20.0,65.0,27.0
2011-07-10,AliceSprings,-1.2,15.4,0.0,6.0,19.0,65.0,25.0
2011-07-11,AliceSprings,0.0,17.9,0.0,4.0,22.0,55.0,21.0
2011-07-12,AliceSprings,7.3,15.8,0.0,17.0,15.0,50.0,49.0
2011-07-13,AliceSprings,8.5,11.5,3.6,7.0,13.0,87.0,86.0
2011-07-14,AliceSprings,7.0,10.5,2.2,15.0,17.0,92.0,87.0
2011-07-15,AliceSprings,7.0,12.5,0.0,11.0,17.0,95.0,71.0
2011-07-16,AliceSprings,3.1,22.0,0.0,4.0,6.0,99.0,38.0
2011-07-17,AliceSprings,4.0,23.4,0.0,7.0,9.0,79.0,29.0
2011-07-18,AliceSprings,4.0,21.6,0.0,4.0,17.0,77.0,32.0
2011-07-19,AliceSprings,3.4,20.3,0.0,13.0,9.0,77.0,46.0
2011-07-20,AliceSprings,1.5,19.6,0.0,0.0,19.0,76.0,19.0
2011-07-21,AliceSprings,-0.5,19.8,0.0,2.0,17.0,56.0,15.0
2011-07-22,AliceSprings,0.9,19.9,0.0,6.0,13.0,62.0,28.0
2011-07-23,AliceSprings,-0.7,20.1,0.0,0.0,15.0,62.0,15.0
2011-07-24,AliceSprings,-2.0,20.6,0.0,2.0,11.0,43.0,12.0
2011-07-25,AliceSprings,-1.6,21.4,0.0,6.0,20.0,25.0,7.0
2011-07-26,AliceSprings,1.6,22.5,0.0,0.0,17.0,44.0,11.0
2011-07-27,AliceSprings,3.9,23.6,0.0,2.0,6.0,40.0,15.0
2011-07-28,AliceSprings,2.5,25.8,0.0,2.0,11.0,40.0,11.0
2011-07-29,AliceSprings,3.7,26.7,0.0,0.0,19.0,34.0,12.0
2011-07-30,AliceSprings,5.2,27.9,0.0,0.0,7.0,36.0,12.0
2011-07-31,AliceSprings,5.2,28.6,0.0,6.0,22.0,37.0,10.0
2011-08-01,AliceSprings,7.2,28.4,0.0,7.0,9.0,31.0,12.0
2011-08-02,AliceSprings,7.2,28.4,0.0,17.0,13.0,19.0,12.0
2011-08-03,AliceSprings,7.4,27.8,0.0,17.0,13.0,22.0,11.0
2011-08-04,AliceSprings,5.9,27.2,0.0,0.0,17.0,34.0,14.0
2011-08-05,AliceSprings,7.9,22.8,0.0,9.0,7.0,52.0,29.0
2011-08-06,AliceSprings,7.9,21.9,0.0,9.0,15.0,53.0,25.0
2011-08-07,AliceSprings,5.2,23.4,0.0,4.0,9.0,50.0,23.0
2011-08-08,AliceSprings,5.0,26.9,0.0,6.0,9.0,47.0,16.0
2011-08-09,AliceSprings,8.3,28.9,0.0,20.0,26.0,28.0,15.0
2011-08-10,AliceSprings,9.7,21.5,0.0,19.0,20.0,35.0,20.0
2011-08-11,AliceSprings,2.3,20.8,0.0,7.0,11.0,42.0,24.0
2011-08-12,AliceSprings,2.1,23.0,0.0,4.0,9.0,53.0,22.0
2011-08-13,AliceSprings,3.6,25.4,0.0,7.0,6.0,44.0,21.0
2011-08-14,AliceSprings,4.4,25.0,0.0,4.0,19.0,44.0,17.0
2011-08-15,AliceSprings,3.9,27.3,0.0,7.0,13.0,34.0,12.0
2011-08-16,AliceSprings,7.2,30.7,0.0,28.0,28.0,19.0,11.0
2011-08-17,AliceSprings,8.4,19.8,0.0,26.0,17.0,29.0,12.0
2011-08-18,AliceSprings,1.1,19.9,0.0,24.0,17.0,38.0,25.0
2011-08-19,AliceSprings,0.7,22.2,0.0,6.0,20.0,41.0,16.0
2011-08-20,AliceSprings,2.1,22.4,0.0,11.0,20.0,51.0,23.0
2011-08-21,AliceSprings,2.6,23.2,0.0,11.0,22.0,47.0,22.0
2011-08-22,AliceSprings,3.2,22.9,0.0,0.0,26.0,37.0,15.0
2011-08-23,AliceSprings,3.0,24.5,0.0,9.0,19.0,33.0,14.0
2011-08-24,AliceSprings,2.7,24.9,0.0,4.0,13.0,29.0,12.0
2011-08-25,AliceSprings,4.2,26.7,0.0,11.0,9.0,28.0,16.0
2011-08-26,AliceSprings,6.0,26.1,0.0,9.0,20.0,29.0,12.0
2011-08-27,AliceSprings,4.1,26.1,0.0,6.0,13.0,26.0,11.0
2011-08-28,AliceSprings,4.5,28.3,0.0,6.0,13.0,25.0,7.0
2011-08-29,AliceSprings,6.0,28.6,0.0,2.0,11.0,22.0,9.0
2011-08-30,AliceSprings,7.5,32.1,0.0,9.0,9.0,20.0,10.0
2011-08-31,AliceSprings,6.1,29.1,0.0,9.0,24.0,21.0,8.0
2011-09-01,AliceSprings,8.2,28.6,0.0,15.0,26.0,17.0,8.0
2011-09-02,AliceSprings,6.4,29.1,0.0,9.0,22.0,20.0,6.0
2011-09-03,AliceSprings,6.1,31.3,0.0,6.0,20.0,21.0,6.0
2011-09-04,AliceSprings,10.0,27.3,0.0,19.0,15.0,43.0,20.0
2011-09-05,AliceSprings,9.1,30.1,0.0,2.0,9.0,43.0,16.0
2011-09-06,AliceSprings,12.0,28.9,0.0,7.0,19.0,28.0,15.0
2011-09-07,AliceSprings,13.7,22.2,0.0,17.0,19.0,41.0,26.0
2011-09-08,AliceSprings,10.8,21.0,0.0,28.0,26.0,37.0,21.0
2011-09-09,AliceSprings,4.3,19.4,0.0,35.0,31.0,49.0,26.0
2011-09-10,AliceSprings,2.8,20.2,0.0,30.0,20.0,32.0,17.0
2011-09-11,AliceSprings,1.5,21.1,0.0,11.0,17.0,25.0,13.0
2011-09-12,AliceSprings,2.5,21.4,0.0,19.0,22.0,40.0,16.0
2011-09-13,AliceSprings,2.2,25.3,0.0,15.0,11.0,28.0,13.0
2011-09-14,AliceSprings,2.6,27.5,0.0,11.0,13.0,16.0,3.0
2011-09-15,AliceSprings,4.3,28.5,0.0,7.0,19.0,12.0,3.0
2011-09-16,AliceSprings,5.4,29.5,0.0,4.0,13.0,16.0,6.0
2011-09-17,AliceSprings,8.1,31.6,0.0,6.0,13.0,18.0,7.0
2011-09-18,AliceSprings,10.1,33.1,0.0,6.0,13.0,14.0,10.0
